filename,subject,win_start,win_end
GaCo16_01.txt,GaCo16,300,500
GaCo16_01.txt,GaCo16,400,600
GaCo16_01.txt,GaCo16,500,700
GaCo16_01.txt,GaCo16,600,800
GaCo16_01.txt,GaCo16,700,900
GaCo16_01.txt,GaCo16,800,1000
GaCo16_01.txt,GaCo16,900,1100
GaCo16_01.txt,GaCo16,1000,1200
GaCo16_01.txt,GaCo16,1100,1300
GaCo16_01.txt,GaCo16,1200,1400
GaCo16_01.txt,GaCo16,1300,1500
GaCo16_01.txt,GaCo16,1400,1600
GaCo16_01.txt,GaCo16,1500,1700
GaCo16_01.txt,GaCo16,1600,1800
GaCo16_01.txt,GaCo16,1700,1900
GaCo16_01.txt,GaCo16,1800,2000
GaCo16_01.txt,GaCo16,1900,2100
GaCo16_01.txt,GaCo16,2000,2200
GaCo16_01.txt,GaCo16,2100,2300
GaCo16_01.txt,GaCo16,2200,2400
GaCo16_01.txt,GaCo16,2300,2500
GaCo16_01.txt,GaCo16,2400,2600
GaCo16_01.txt,GaCo16,2500,2700
GaCo16_01.txt,GaCo16,2600,2800
GaCo16_01.txt,GaCo16,2700,2900
GaCo16_01.txt,GaCo16,2800,3000
GaCo16_01.txt,GaCo16,2900,3100
GaCo16_01.txt,GaCo16,3000,3200
GaCo16_01.txt,GaCo16,3100,3300
GaCo16_01.txt,GaCo16,3200,3400
GaCo16_01.txt,GaCo16,3300,3500
GaCo16_01.txt,GaCo16,3400,3600
GaCo16_01.txt,GaCo16,3500,3700
GaCo16_01.txt,GaCo16,3600,3800
GaCo16_01.txt,GaCo16,3700,3900
GaCo16_01.txt,GaCo16,3800,4000
GaCo16_01.txt,GaCo16,3900,4100
GaCo16_01.txt,GaCo16,4000,4200
GaCo16_01.txt,GaCo16,4100,4300
GaCo16_01.txt,GaCo16,4200,4400
GaCo16_01.txt,GaCo16,4300,4500
GaCo16_01.txt,GaCo16,4400,4600
GaCo16_01.txt,GaCo16,4500,4700
GaCo16_01.txt,GaCo16,4600,4800
GaCo16_01.txt,GaCo16,4700,4900
GaCo16_01.txt,GaCo16,4800,5000
GaCo16_01.txt,GaCo16,4900,5100
GaCo16_01.txt,GaCo16,5000,5200
GaCo16_01.txt,GaCo16,5100,5300
GaCo16_01.txt,GaCo16,5200,5400
GaCo16_01.txt,GaCo16,5300,5500
GaCo16_01.txt,GaCo16,5400,5600
GaCo16_01.txt,GaCo16,5500,5700
GaCo16_01.txt,GaCo16,5600,5800
GaCo16_01.txt,GaCo16,5700,5900
GaCo16_01.txt,GaCo16,5800,6000
GaCo16_01.txt,GaCo16,5900,6100
GaCo16_01.txt,GaCo16,6000,6200
GaCo16_01.txt,GaCo16,6100,6300
GaCo16_01.txt,GaCo16,6200,6400
GaCo16_01.txt,GaCo16,6300,6500
GaCo16_01.txt,GaCo16,6400,6600
GaCo16_01.txt,GaCo16,6500,6700
GaCo16_01.txt,GaCo16,6600,6800
GaCo16_01.txt,GaCo16,6700,6900
GaCo16_01.txt,GaCo16,6800,7000
GaCo16_01.txt,GaCo16,6900,7100
GaCo16_01.txt,GaCo16,7000,7200
GaCo16_01.txt,GaCo16,7100,7300
GaCo16_01.txt,GaCo16,7200,7400
GaCo16_01.txt,GaCo16,7300,7500
GaCo16_01.txt,GaCo16,7400,7600
GaCo16_01.txt,GaCo16,7500,7700
GaCo16_01.txt,GaCo16,7600,7800
GaCo16_01.txt,GaCo16,7700,7900
GaCo16_01.txt,GaCo16,7800,8000
GaCo16_01.txt,GaCo16,7900,8100
GaCo16_01.txt,GaCo16,8000,8200
GaCo16_01.txt,GaCo16,8100,8300
GaCo16_01.txt,GaCo16,8200,8400
GaCo16_01.txt,GaCo16,8300,8500
GaCo16_01.txt,GaCo16,8400,8600
GaCo16_01.txt,GaCo16,8500,8700
GaCo16_01.txt,GaCo16,8600,8800
GaCo16_01.txt,GaCo16,8700,8900
GaCo16_01.txt,GaCo16,8800,9000
GaCo16_01.txt,GaCo16,8900,9100
GaCo16_01.txt,GaCo16,9000,9200
GaCo16_01.txt,GaCo16,9100,9300
GaCo16_01.txt,GaCo16,9200,9400
GaCo16_01.txt,GaCo16,9300,9500
GaCo16_01.txt,GaCo16,9400,9600
GaCo16_01.txt,GaCo16,9500,9700
GaCo16_01.txt,GaCo16,9600,9800
GaCo16_01.txt,GaCo16,9700,9900
GaCo16_01.txt,GaCo16,9800,10000
GaCo16_01.txt,GaCo16,9900,10100
GaCo16_01.txt,GaCo16,10000,10200
GaCo16_01.txt,GaCo16,10100,10300
GaCo16_01.txt,GaCo16,10200,10400
GaCo16_01.txt,GaCo16,10300,10500
GaCo16_01.txt,GaCo16,10400,10600
GaCo16_01.txt,GaCo16,10500,10700
GaCo16_01.txt,GaCo16,10600,10800
GaCo16_01.txt,GaCo16,10700,10900
GaCo16_01.txt,GaCo16,10800,11000
GaCo16_01.txt,GaCo16,10900,11100
GaCo16_01.txt,GaCo16,11000,11200
GaCo16_01.txt,GaCo16,11100,11300
GaCo16_01.txt,GaCo16,11200,11400
GaCo16_01.txt,GaCo16,11300,11500
GaCo16_01.txt,GaCo16,11400,11600
GaCo16_01.txt,GaCo16,11500,11700
GaCo16_01.txt,GaCo16,11600,11800
GaCo16_01.txt,GaCo16,11700,11900
GaCo16_01.txt,GaCo16,11800,12000
GaCo16_01.txt,GaCo16,11900,12100
GaCo16_02.txt,GaCo16,0,200
GaCo16_02.txt,GaCo16,100,300
GaCo16_02.txt,GaCo16,200,400
GaCo16_02.txt,GaCo16,300,500
GaCo16_02.txt,GaCo16,400,600
GaCo16_02.txt,GaCo16,500,700
GaCo16_02.txt,GaCo16,600,800
GaCo16_02.txt,GaCo16,700,900
GaCo16_02.txt,GaCo16,800,1000
GaCo16_02.txt,GaCo16,900,1100
GaCo16_02.txt,GaCo16,1000,1200
GaCo16_02.txt,GaCo16,1100,1300
GaCo16_02.txt,GaCo16,1200,1400
GaCo16_02.txt,GaCo16,1300,1500
GaCo16_02.txt,GaCo16,1400,1600
GaCo16_02.txt,GaCo16,1500,1700
GaCo16_02.txt,GaCo16,1600,1800
GaCo16_02.txt,GaCo16,1700,1900
GaCo16_02.txt,GaCo16,1800,2000
GaCo16_02.txt,GaCo16,1900,2100
GaCo16_02.txt,GaCo16,2000,2200
GaCo16_02.txt,GaCo16,2100,2300
GaCo16_02.txt,GaCo16,2200,2400
GaCo16_02.txt,GaCo16,2300,2500
GaCo16_02.txt,GaCo16,2400,2600
GaCo16_02.txt,GaCo16,2500,2700
GaCo16_02.txt,GaCo16,2600,2800
GaCo16_02.txt,GaCo16,2700,2900
GaCo16_02.txt,GaCo16,2800,3000
GaCo16_02.txt,GaCo16,2900,3100
GaCo16_02.txt,GaCo16,3000,3200
GaCo16_02.txt,GaCo16,3100,3300
GaCo16_02.txt,GaCo16,3200,3400
GaCo16_02.txt,GaCo16,3300,3500
GaCo16_02.txt,GaCo16,3400,3600
GaCo16_02.txt,GaCo16,3500,3700
GaCo16_02.txt,GaCo16,3600,3800
GaCo16_02.txt,GaCo16,3700,3900
GaCo16_02.txt,GaCo16,3800,4000
GaCo16_02.txt,GaCo16,3900,4100
GaCo16_02.txt,GaCo16,4000,4200
GaCo16_02.txt,GaCo16,4100,4300
GaCo16_02.txt,GaCo16,4200,4400
GaCo16_02.txt,GaCo16,4300,4500
GaCo16_02.txt,GaCo16,4400,4600
GaCo16_02.txt,GaCo16,4500,4700
GaCo16_02.txt,GaCo16,4600,4800
GaCo16_02.txt,GaCo16,4700,4900
GaCo16_02.txt,GaCo16,4800,5000
GaCo16_02.txt,GaCo16,4900,5100
GaCo16_02.txt,GaCo16,5000,5200
GaCo16_02.txt,GaCo16,5100,5300
GaCo16_02.txt,GaCo16,5200,5400
GaCo16_02.txt,GaCo16,5300,5500
GaCo16_02.txt,GaCo16,5400,5600
GaCo16_02.txt,GaCo16,5500,5700
GaCo16_02.txt,GaCo16,5600,5800
GaCo16_02.txt,GaCo16,5700,5900
GaCo16_02.txt,GaCo16,5800,6000
GaCo16_02.txt,GaCo16,5900,6100
GaCo16_02.txt,GaCo16,6000,6200
GaCo16_02.txt,GaCo16,6100,6300
GaCo16_02.txt,GaCo16,6200,6400
GaCo16_02.txt,GaCo16,6300,6500
GaCo16_02.txt,GaCo16,6400,6600
GaCo16_02.txt,GaCo16,6500,6700
GaCo16_02.txt,GaCo16,6600,6800
GaCo16_02.txt,GaCo16,6700,6900
GaCo16_02.txt,GaCo16,6800,7000
GaCo16_02.txt,GaCo16,6900,7100
GaCo16_02.txt,GaCo16,7000,7200
GaCo16_02.txt,GaCo16,7100,7300
GaCo16_02.txt,GaCo16,7200,7400
GaCo16_02.txt,GaCo16,7300,7500
GaCo16_02.txt,GaCo16,7400,7600
GaCo16_02.txt,GaCo16,7500,7700
GaCo16_02.txt,GaCo16,7600,7800
GaCo16_02.txt,GaCo16,7700,7900
GaCo16_02.txt,GaCo16,7800,8000
GaCo16_02.txt,GaCo16,7900,8100
GaCo16_02.txt,GaCo16,8000,8200
GaCo16_02.txt,GaCo16,8100,8300
GaCo16_02.txt,GaCo16,8200,8400
GaCo16_02.txt,GaCo16,8300,8500
GaCo16_02.txt,GaCo16,8400,8600
GaCo16_02.txt,GaCo16,8500,8700
GaCo16_02.txt,GaCo16,8600,8800
GaCo16_02.txt,GaCo16,8700,8900
GaCo16_02.txt,GaCo16,8800,9000
GaCo16_02.txt,GaCo16,8900,9100
GaCo16_02.txt,GaCo16,9000,9200
GaCo16_02.txt,GaCo16,9100,9300
GaCo16_02.txt,GaCo16,9200,9400
GaCo16_02.txt,GaCo16,9300,9500
GaCo16_02.txt,GaCo16,9400,9600
GaCo16_02.txt,GaCo16,9500,9700
GaCo16_02.txt,GaCo16,9600,9800
GaCo16_02.txt,GaCo16,9700,9900
GaCo16_02.txt,GaCo16,9800,10000
GaCo16_02.txt,GaCo16,9900,10100
GaCo16_02.txt,GaCo16,10000,10200
GaCo16_02.txt,GaCo16,10100,10300
GaCo16_02.txt,GaCo16,10200,10400
GaCo16_02.txt,GaCo16,10300,10500
GaCo16_02.txt,GaCo16,10400,10600
GaCo16_02.txt,GaCo16,10500,10700
GaCo16_02.txt,GaCo16,10600,10800
GaCo16_02.txt,GaCo16,10700,10900
GaCo16_02.txt,GaCo16,10800,11000
GaCo16_02.txt,GaCo16,10900,11100
GaCo16_02.txt,GaCo16,11000,11200
GaCo16_02.txt,GaCo16,11100,11300
GaCo16_02.txt,GaCo16,11200,11400
GaCo16_02.txt,GaCo16,11300,11500
GaCo16_02.txt,GaCo16,11400,11600
GaCo16_02.txt,GaCo16,11500,11700
GaCo16_02.txt,GaCo16,11600,11800
GaCo16_02.txt,GaCo16,11700,11900
GaCo16_02.txt,GaCo16,11800,12000
GaCo16_02.txt,GaCo16,11900,12100
GaCo16_10.txt,GaCo16,0,200
GaCo16_10.txt,GaCo16,100,300
GaCo16_10.txt,GaCo16,200,400
GaCo16_10.txt,GaCo16,300,500
GaCo16_10.txt,GaCo16,400,600
GaCo16_10.txt,GaCo16,500,700
GaCo16_10.txt,GaCo16,600,800
GaCo16_10.txt,GaCo16,700,900
GaCo16_10.txt,GaCo16,800,1000
GaCo16_10.txt,GaCo16,900,1100
GaCo16_10.txt,GaCo16,1000,1200
GaCo16_10.txt,GaCo16,1100,1300
GaCo16_10.txt,GaCo16,1200,1400
GaCo16_10.txt,GaCo16,1300,1500
GaCo16_10.txt,GaCo16,1400,1600
GaCo16_10.txt,GaCo16,1500,1700
GaCo16_10.txt,GaCo16,1600,1800
GaCo16_10.txt,GaCo16,1700,1900
GaCo16_10.txt,GaCo16,1800,2000
GaCo16_10.txt,GaCo16,1900,2100
GaCo16_10.txt,GaCo16,2000,2200
GaCo16_10.txt,GaCo16,2100,2300
GaCo16_10.txt,GaCo16,2200,2400
GaCo16_10.txt,GaCo16,2300,2500
GaCo16_10.txt,GaCo16,2400,2600
GaCo16_10.txt,GaCo16,2500,2700
GaCo16_10.txt,GaCo16,2600,2800
GaCo16_10.txt,GaCo16,2700,2900
GaCo16_10.txt,GaCo16,2800,3000
GaCo16_10.txt,GaCo16,2900,3100
GaCo16_10.txt,GaCo16,3000,3200
GaCo16_10.txt,GaCo16,3100,3300
GaCo16_10.txt,GaCo16,3200,3400
GaCo16_10.txt,GaCo16,3300,3500
GaCo16_10.txt,GaCo16,3400,3600
GaCo16_10.txt,GaCo16,3500,3700
GaCo16_10.txt,GaCo16,3600,3800
GaCo16_10.txt,GaCo16,3700,3900
GaCo16_10.txt,GaCo16,3800,4000
GaCo16_10.txt,GaCo16,3900,4100
GaCo16_10.txt,GaCo16,4000,4200
GaCo16_10.txt,GaCo16,4100,4300
GaCo16_10.txt,GaCo16,4200,4400
GaCo16_10.txt,GaCo16,4300,4500
GaCo16_10.txt,GaCo16,4400,4600
GaCo16_10.txt,GaCo16,4500,4700
GaCo16_10.txt,GaCo16,4600,4800
GaCo16_10.txt,GaCo16,4700,4900
GaCo16_10.txt,GaCo16,4800,5000
GaCo16_10.txt,GaCo16,4900,5100
GaCo17_01.txt,GaCo17,0,200
GaCo17_01.txt,GaCo17,100,300
GaCo17_01.txt,GaCo17,200,400
GaCo17_01.txt,GaCo17,300,500
GaCo17_01.txt,GaCo17,400,600
GaCo17_01.txt,GaCo17,500,700
GaCo17_01.txt,GaCo17,600,800
GaCo17_01.txt,GaCo17,700,900
GaCo17_01.txt,GaCo17,800,1000
GaCo17_01.txt,GaCo17,900,1100
GaCo17_01.txt,GaCo17,1000,1200
GaCo17_01.txt,GaCo17,1100,1300
GaCo17_01.txt,GaCo17,1200,1400
GaCo17_01.txt,GaCo17,1300,1500
GaCo17_01.txt,GaCo17,1400,1600
GaCo17_01.txt,GaCo17,1500,1700
GaCo17_01.txt,GaCo17,1600,1800
GaCo17_01.txt,GaCo17,1700,1900
GaCo17_01.txt,GaCo17,1800,2000
GaCo17_01.txt,GaCo17,1900,2100
GaCo17_01.txt,GaCo17,2000,2200
GaCo17_01.txt,GaCo17,2100,2300
GaCo17_01.txt,GaCo17,2200,2400
GaCo17_01.txt,GaCo17,2300,2500
GaCo17_01.txt,GaCo17,2400,2600
GaCo17_01.txt,GaCo17,2500,2700
GaCo17_01.txt,GaCo17,2600,2800
GaCo17_01.txt,GaCo17,2700,2900
GaCo17_01.txt,GaCo17,2800,3000
GaCo17_01.txt,GaCo17,2900,3100
GaCo17_01.txt,GaCo17,3000,3200
GaCo17_01.txt,GaCo17,3100,3300
GaCo17_01.txt,GaCo17,3200,3400
GaCo17_01.txt,GaCo17,3300,3500
GaCo17_01.txt,GaCo17,3400,3600
GaCo17_01.txt,GaCo17,3500,3700
GaCo17_01.txt,GaCo17,3600,3800
GaCo17_01.txt,GaCo17,3700,3900
GaCo17_01.txt,GaCo17,3800,4000
GaCo17_01.txt,GaCo17,3900,4100
GaCo17_01.txt,GaCo17,4000,4200
GaCo17_01.txt,GaCo17,4100,4300
GaCo17_01.txt,GaCo17,4200,4400
GaCo17_01.txt,GaCo17,4300,4500
GaCo17_01.txt,GaCo17,4400,4600
GaCo17_01.txt,GaCo17,4500,4700
GaCo17_01.txt,GaCo17,4600,4800
GaCo17_01.txt,GaCo17,4700,4900
GaCo17_01.txt,GaCo17,4800,5000
GaCo17_01.txt,GaCo17,4900,5100
GaCo17_01.txt,GaCo17,5000,5200
GaCo17_01.txt,GaCo17,5100,5300
GaCo17_01.txt,GaCo17,5200,5400
GaCo17_01.txt,GaCo17,5300,5500
GaCo17_01.txt,GaCo17,5400,5600
GaCo17_01.txt,GaCo17,5500,5700
GaCo17_01.txt,GaCo17,5600,5800
GaCo17_01.txt,GaCo17,5700,5900
GaCo17_01.txt,GaCo17,5800,6000
GaCo17_01.txt,GaCo17,5900,6100
GaCo17_01.txt,GaCo17,6000,6200
GaCo17_01.txt,GaCo17,6100,6300
GaCo17_01.txt,GaCo17,6200,6400
GaCo17_01.txt,GaCo17,6300,6500
GaCo17_01.txt,GaCo17,6400,6600
GaCo17_01.txt,GaCo17,6500,6700
GaCo17_01.txt,GaCo17,6600,6800
GaCo17_01.txt,GaCo17,6700,6900
GaCo17_01.txt,GaCo17,6800,7000
GaCo17_01.txt,GaCo17,6900,7100
GaCo17_01.txt,GaCo17,7000,7200
GaCo17_01.txt,GaCo17,7100,7300
GaCo17_01.txt,GaCo17,7200,7400
GaCo17_01.txt,GaCo17,7300,7500
GaCo17_01.txt,GaCo17,7400,7600
GaCo17_01.txt,GaCo17,7500,7700
GaCo17_01.txt,GaCo17,7600,7800
GaCo17_01.txt,GaCo17,7700,7900
GaCo17_01.txt,GaCo17,7800,8000
GaCo17_01.txt,GaCo17,7900,8100
GaCo17_01.txt,GaCo17,8000,8200
GaCo17_01.txt,GaCo17,8100,8300
GaCo17_01.txt,GaCo17,8200,8400
GaCo17_01.txt,GaCo17,8300,8500
GaCo17_01.txt,GaCo17,8400,8600
GaCo17_01.txt,GaCo17,8500,8700
GaCo17_01.txt,GaCo17,8600,8800
GaCo17_01.txt,GaCo17,8700,8900
GaCo17_01.txt,GaCo17,8800,9000
GaCo17_01.txt,GaCo17,8900,9100
GaCo17_01.txt,GaCo17,9000,9200
GaCo17_01.txt,GaCo17,9100,9300
GaCo17_01.txt,GaCo17,9200,9400
GaCo17_01.txt,GaCo17,9300,9500
GaCo17_01.txt,GaCo17,9400,9600
GaCo17_01.txt,GaCo17,9500,9700
GaCo17_01.txt,GaCo17,9600,9800
GaCo17_01.txt,GaCo17,9700,9900
GaCo17_01.txt,GaCo17,9800,10000
GaCo17_01.txt,GaCo17,9900,10100
GaCo17_01.txt,GaCo17,10000,10200
GaCo17_01.txt,GaCo17,10100,10300
GaCo17_01.txt,GaCo17,10200,10400
GaCo17_01.txt,GaCo17,10300,10500
GaCo17_01.txt,GaCo17,10400,10600
GaCo17_01.txt,GaCo17,10500,10700
GaCo17_01.txt,GaCo17,10600,10800
GaCo17_01.txt,GaCo17,10700,10900
GaCo17_01.txt,GaCo17,10800,11000
GaCo17_01.txt,GaCo17,10900,11100
GaCo17_01.txt,GaCo17,11000,11200
GaCo17_01.txt,GaCo17,11100,11300
GaCo17_01.txt,GaCo17,11200,11400
GaCo17_01.txt,GaCo17,11300,11500
GaCo17_01.txt,GaCo17,11400,11600
GaCo17_01.txt,GaCo17,11500,11700
GaCo17_01.txt,GaCo17,11600,11800
GaCo17_01.txt,GaCo17,11700,11900
GaCo17_01.txt,GaCo17,11800,12000
GaCo17_01.txt,GaCo17,11900,12100
GaCo17_02.txt,GaCo17,0,200
GaCo17_02.txt,GaCo17,100,300
GaCo17_02.txt,GaCo17,200,400
GaCo17_02.txt,GaCo17,300,500
GaCo17_02.txt,GaCo17,400,600
GaCo17_02.txt,GaCo17,500,700
GaCo17_02.txt,GaCo17,600,800
GaCo17_02.txt,GaCo17,700,900
GaCo17_02.txt,GaCo17,800,1000
GaCo17_02.txt,GaCo17,900,1100
GaCo17_02.txt,GaCo17,1000,1200
GaCo17_02.txt,GaCo17,1100,1300
GaCo17_02.txt,GaCo17,1200,1400
GaCo17_02.txt,GaCo17,1300,1500
GaCo17_02.txt,GaCo17,1400,1600
GaCo17_02.txt,GaCo17,1500,1700
GaCo17_02.txt,GaCo17,1600,1800
GaCo17_02.txt,GaCo17,1700,1900
GaCo17_02.txt,GaCo17,1800,2000
GaCo17_02.txt,GaCo17,1900,2100
GaCo17_02.txt,GaCo17,2000,2200
GaCo17_02.txt,GaCo17,2100,2300
GaCo17_02.txt,GaCo17,2200,2400
GaCo17_02.txt,GaCo17,2300,2500
GaCo17_02.txt,GaCo17,2400,2600
GaCo17_02.txt,GaCo17,2500,2700
GaCo17_02.txt,GaCo17,2600,2800
GaCo17_02.txt,GaCo17,2700,2900
GaCo17_02.txt,GaCo17,2800,3000
GaCo17_02.txt,GaCo17,2900,3100
GaCo17_02.txt,GaCo17,3000,3200
GaCo17_02.txt,GaCo17,3100,3300
GaCo17_02.txt,GaCo17,3200,3400
GaCo17_02.txt,GaCo17,3300,3500
GaCo17_02.txt,GaCo17,3400,3600
GaCo17_02.txt,GaCo17,3500,3700
GaCo17_02.txt,GaCo17,3600,3800
GaCo17_02.txt,GaCo17,3700,3900
GaCo17_02.txt,GaCo17,3800,4000
GaCo17_02.txt,GaCo17,3900,4100
GaCo17_02.txt,GaCo17,4000,4200
GaCo17_02.txt,GaCo17,4100,4300
GaCo17_02.txt,GaCo17,4200,4400
GaCo17_02.txt,GaCo17,4300,4500
GaCo17_02.txt,GaCo17,4400,4600
GaCo17_02.txt,GaCo17,4500,4700
GaCo17_02.txt,GaCo17,4600,4800
GaCo17_02.txt,GaCo17,4700,4900
GaCo17_02.txt,GaCo17,4800,5000
GaCo17_02.txt,GaCo17,4900,5100
GaCo17_02.txt,GaCo17,5000,5200
GaCo17_02.txt,GaCo17,5100,5300
GaCo17_02.txt,GaCo17,5200,5400
GaCo17_02.txt,GaCo17,5300,5500
GaCo17_02.txt,GaCo17,5400,5600
GaCo17_02.txt,GaCo17,5500,5700
GaCo17_02.txt,GaCo17,5600,5800
GaCo17_02.txt,GaCo17,5700,5900
GaCo17_02.txt,GaCo17,5800,6000
GaCo17_02.txt,GaCo17,5900,6100
GaCo17_02.txt,GaCo17,6000,6200
GaCo17_02.txt,GaCo17,6100,6300
GaCo17_02.txt,GaCo17,6200,6400
GaCo17_02.txt,GaCo17,6300,6500
GaCo17_02.txt,GaCo17,6400,6600
GaCo17_02.txt,GaCo17,6500,6700
GaCo17_02.txt,GaCo17,6600,6800
GaCo17_02.txt,GaCo17,6700,6900
GaCo17_02.txt,GaCo17,6800,7000
GaCo17_02.txt,GaCo17,6900,7100
GaCo17_02.txt,GaCo17,7000,7200
GaCo17_02.txt,GaCo17,7100,7300
GaCo17_02.txt,GaCo17,7200,7400
GaCo17_02.txt,GaCo17,7300,7500
GaCo17_02.txt,GaCo17,7400,7600
GaCo17_02.txt,GaCo17,7500,7700
GaCo17_02.txt,GaCo17,7600,7800
GaCo17_02.txt,GaCo17,7700,7900
GaCo17_02.txt,GaCo17,7800,8000
GaCo17_02.txt,GaCo17,7900,8100
GaCo17_02.txt,GaCo17,8000,8200
GaCo17_02.txt,GaCo17,8100,8300
GaCo17_02.txt,GaCo17,8200,8400
GaCo17_02.txt,GaCo17,8300,8500
GaCo17_02.txt,GaCo17,8400,8600
GaCo17_02.txt,GaCo17,8500,8700
GaCo17_02.txt,GaCo17,8600,8800
GaCo17_02.txt,GaCo17,8700,8900
GaCo17_02.txt,GaCo17,8800,9000
GaCo17_02.txt,GaCo17,8900,9100
GaCo17_02.txt,GaCo17,9000,9200
GaCo17_02.txt,GaCo17,9100,9300
GaCo17_02.txt,GaCo17,9200,9400
GaCo17_02.txt,GaCo17,9300,9500
GaCo17_02.txt,GaCo17,9400,9600
GaCo17_02.txt,GaCo17,9500,9700
GaCo17_02.txt,GaCo17,9600,9800
GaCo17_02.txt,GaCo17,9700,9900
GaCo17_02.txt,GaCo17,9800,10000
GaCo17_02.txt,GaCo17,9900,10100
GaCo17_02.txt,GaCo17,10000,10200
GaCo17_02.txt,GaCo17,10100,10300
GaCo17_02.txt,GaCo17,10200,10400
GaCo17_02.txt,GaCo17,10300,10500
GaCo17_02.txt,GaCo17,10400,10600
GaCo17_02.txt,GaCo17,10500,10700
GaCo17_02.txt,GaCo17,10600,10800
GaCo17_02.txt,GaCo17,10700,10900
GaCo17_02.txt,GaCo17,10800,11000
GaCo17_02.txt,GaCo17,10900,11100
GaCo17_02.txt,GaCo17,11000,11200
GaCo17_02.txt,GaCo17,11100,11300
GaCo17_02.txt,GaCo17,11200,11400
GaCo17_02.txt,GaCo17,11300,11500
GaCo17_02.txt,GaCo17,11400,11600
GaCo17_02.txt,GaCo17,11500,11700
GaCo17_02.txt,GaCo17,11600,11800
GaCo17_02.txt,GaCo17,11700,11900
GaCo17_02.txt,GaCo17,11800,12000
GaCo17_02.txt,GaCo17,11900,12100
GaCo17_10.txt,GaCo17,0,200
GaCo17_10.txt,GaCo17,100,300
GaCo17_10.txt,GaCo17,200,400
GaCo17_10.txt,GaCo17,300,500
GaCo17_10.txt,GaCo17,400,600
GaCo17_10.txt,GaCo17,500,700
GaCo17_10.txt,GaCo17,600,800
GaCo17_10.txt,GaCo17,700,900
GaCo17_10.txt,GaCo17,800,1000
GaCo17_10.txt,GaCo17,900,1100
GaCo17_10.txt,GaCo17,1000,1200
GaCo17_10.txt,GaCo17,1100,1300
GaCo17_10.txt,GaCo17,1200,1400
GaCo17_10.txt,GaCo17,1300,1500
GaCo17_10.txt,GaCo17,1400,1600
GaCo17_10.txt,GaCo17,1500,1700
GaCo17_10.txt,GaCo17,1600,1800
GaCo17_10.txt,GaCo17,1700,1900
GaCo17_10.txt,GaCo17,1800,2000
GaCo17_10.txt,GaCo17,1900,2100
GaCo17_10.txt,GaCo17,2000,2200
GaCo17_10.txt,GaCo17,2100,2300
GaCo17_10.txt,GaCo17,2200,2400
GaCo17_10.txt,GaCo17,2300,2500
GaCo17_10.txt,GaCo17,2400,2600
GaCo17_10.txt,GaCo17,2500,2700
GaCo17_10.txt,GaCo17,2600,2800
GaCo17_10.txt,GaCo17,2700,2900
GaCo17_10.txt,GaCo17,2800,3000
GaCo17_10.txt,GaCo17,2900,3100
GaCo17_10.txt,GaCo17,3000,3200
GaCo17_10.txt,GaCo17,3100,3300
GaCo17_10.txt,GaCo17,3200,3400
GaCo17_10.txt,GaCo17,3300,3500
GaCo17_10.txt,GaCo17,3400,3600
GaCo17_10.txt,GaCo17,3500,3700
GaCo17_10.txt,GaCo17,3600,3800
GaCo17_10.txt,GaCo17,3700,3900
GaCo17_10.txt,GaCo17,3800,4000
GaCo17_10.txt,GaCo17,3900,4100
GaCo17_10.txt,GaCo17,4000,4200
GaCo17_10.txt,GaCo17,4100,4300
GaCo17_10.txt,GaCo17,4200,4400
GaCo17_10.txt,GaCo17,4300,4500
GaCo17_10.txt,GaCo17,4400,4600
GaCo17_10.txt,GaCo17,4500,4700
GaCo17_10.txt,GaCo17,4600,4800
GaCo17_10.txt,GaCo17,4700,4900
GaCo17_10.txt,GaCo17,4800,5000
GaCo17_10.txt,GaCo17,4900,5100
GaCo17_10.txt,GaCo17,5000,5200
GaCo17_10.txt,GaCo17,5100,5300
GaCo17_10.txt,GaCo17,5200,5400
GaCo17_10.txt,GaCo17,5300,5500
GaCo17_10.txt,GaCo17,5400,5600
GaCo17_10.txt,GaCo17,5500,5700
GaCo17_10.txt,GaCo17,5600,5800
GaCo17_10.txt,GaCo17,5700,5900
GaCo17_10.txt,GaCo17,5800,6000
GaCo17_10.txt,GaCo17,5900,6100
GaCo17_10.txt,GaCo17,6000,6200
GaCo17_10.txt,GaCo17,6100,6300
GaCo17_10.txt,GaCo17,6200,6400
GaCo17_10.txt,GaCo17,6300,6500
GaCo17_10.txt,GaCo17,6400,6600
GaCo17_10.txt,GaCo17,6500,6700
GaCo17_10.txt,GaCo17,6600,6800
GaCo17_10.txt,GaCo17,6700,6900
GaCo17_10.txt,GaCo17,6800,7000
GaCo17_10.txt,GaCo17,6900,7100
GaCo17_10.txt,GaCo17,7000,7200
GaCo17_10.txt,GaCo17,7100,7300
GaCo17_10.txt,GaCo17,7200,7400
GaCo17_10.txt,GaCo17,7300,7500
GaCo17_10.txt,GaCo17,7400,7600
GaCo17_10.txt,GaCo17,7500,7700
GaCo17_10.txt,GaCo17,7600,7800
GaCo17_10.txt,GaCo17,7700,7900
GaCo17_10.txt,GaCo17,7800,8000
GaCo17_10.txt,GaCo17,7900,8100
GaCo17_10.txt,GaCo17,8000,8200
GaCo17_10.txt,GaCo17,8100,8300
GaCo17_10.txt,GaCo17,8200,8400
GaCo17_10.txt,GaCo17,8300,8500
GaCo17_10.txt,GaCo17,8400,8600
